employeeId,date,LeaveKey
3641,1/27/2015,1
2624,1/27/2015,1
2348,1/27/2015,2
2959,1/27/2015,2
2043,1/27/2015,1
2714,1/27/2015,2
1926,1/27/2015,2
113,1/27/2015,2
3492,1/27/2015,1
2267,1/27/2015,2
2748,1/27/2015,1
4331,1/27/2015,1
1807,1/27/2015,2
2713,1/27/2015,1
2026,1/27/2015,2
247,1/27/2015,2
3573,1/27/2015,1
1824,1/27/2015,1
2648,1/27/2015,1
4265,1/27/2015,1
2277,1/27/2015,1
2732,1/27/2015,1
2265,1/27/2015,1
381,1/27/2015,1
3005,1/27/2015,1
1599,1/27/2015,1
2715,1/27/2015,1
4263,1/27/2015,1
2284,1/27/2015,2
2663,1/27/2015,1
18,1/27/2015,1
383,1/27/2015,2
4360,1/27/2015,1
1981,1/27/2015,2
2597,1/27/2015,2
2023,1/27/2015,2
2750,1/27/2015,1
2295,1/27/2015,1
186,1/27/2015,1
749,1/27/2015,1
2622,1/27/2015,1
1992,1/27/2015,2
2030,1/27/2015,1
1923,1/27/2015,2
2543,1/27/2015,1
2331,1/27/2015,1
111,1/27/2015,1
751,1/27/2015,2
2522,1/27/2015,1
2117,1/27/2015,1
1762,1/27/2015,2
2166,1/27/2015,1
744,1/27/2015,2
2281,1/27/2015,1
1190,1/27/2015,1
766,1/27/2015,2
2473,1/27/2015,1
681,1/27/2015,1
1626,1/27/2015,1
2593,1/27/2015,1
971,1/27/2015,1
2214,1/27/2015,2
1172,1/27/2015,1
2666,1/27/2015,1
2503,1/27/2015,2
177,1/27/2015,1
1643,1/27/2015,1
1357,1/27/2015,1
1280,1/27/2015,1
709,1/27/2015,2
861,1/27/2015,1
1364,1/27/2015,1
2054,1/27/2015,1
1363,1/27/2015,1
1693,1/27/2015,1
1264,1/27/2015,1
1441,1/27/2015,1
1178,1/27/2015,2
836,1/27/2015,1
1023,1/27/2015,2
2152,1/27/2015,1
1274,1/27/2015,1
1594,1/27/2015,1
923,1/27/2015,1
1273,1/27/2015,1
1060,1/27/2015,1
829,1/27/2015,1
955,1/27/2015,1
1669,1/27/2015,1
1109,1/27/2015,1
1494,1/27/2015,2
494,1/27/2015,1
380,1/27/2015,2
6,1/27/2015,1
1015,1/27/2015,2
655,1/27/2015,1
1384,1/27/2015,2
659,1/27/2015,1
808,1/27/2015,2
535,1/27/2015,1
976,1/27/2015,1
1035,1/27/2015,1
1225,1/27/2015,2
571,1/27/2015,1
1026,1/27/2015,1
782,1/27/2015,1
1144,1/27/2015,2
569,1/27/2015,2
272,1/27/2015,1
899,1/27/2015,1
375,1/27/2015,2
246,1/27/2015,1
197,1/27/2015,2
135,1/27/2015,2
667,1/27/2015,1
397,1/27/2015,1
548,1/27/2015,1
300,1/28/2015,2
1047,1/28/2015,1
1274,1/28/2015,1
67,1/28/2015,1
562,1/28/2015,1
557,1/28/2015,1
106,1/28/2015,1
565,1/28/2015,1
298,1/28/2015,1
1104,1/28/2015,1
1381,1/28/2015,1
237,1/28/2015,1
564,1/28/2015,2
107,1/28/2015,2
306,1/28/2015,1
516,1/28/2015,1
13,1/28/2015,2
922,1/28/2015,2
1449,1/28/2015,1
305,1/28/2015,1
126,1/28/2015,2
158,1/28/2015,1
273,1/28/2015,1
484,1/28/2015,2
1217,1/28/2015,1
1190,1/28/2015,2
1081,1/28/2015,2
303,1/28/2015,1
226,1/28/2015,1
39,1/28/2015,1
1160,1/28/2015,1
448,1/28/2015,1
1251,1/28/2015,1
1429,1/28/2015,2
1070,1/28/2015,1
405,1/28/2015,1
923,1/28/2015,2
1143,1/28/2015,1
1327,1/28/2015,1
584,1/28/2015,2
1370,1/28/2015,1
161,1/28/2015,2
763,1/28/2015,1
378,1/28/2015,1
1057,1/28/2015,2
1261,1/28/2015,1
927,1/28/2015,2
199,1/28/2015,2
1453,1/28/2015,1
368,1/28/2015,1
813,1/28/2015,2
1273,1/28/2015,2
2527,1/28/2015,1
707,1/28/2015,1
1027,1/28/2015,1
267,1/28/2015,1
1100,1/28/2015,2
2276,1/28/2015,1
27,1/28/2015,1
1271,1/28/2015,1
2232,1/28/2015,1
1544,1/28/2015,2
2732,1/28/2015,1
282,1/28/2015,1
1136,1/28/2015,1
2176,1/28/2015,1
252,1/28/2015,1
1003,1/28/2015,1
2368,1/28/2015,1
1612,1/28/2015,2
1595,1/28/2015,1
33,1/28/2015,2
2206,1/28/2015,1
1783,1/28/2015,1
695,1/28/2015,1
1071,1/28/2015,1
2468,1/28/2015,1
1843,1/28/2015,1
1610,1/28/2015,1
969,1/28/2015,1
2236,1/28/2015,2
2444,1/28/2015,1
713,1/28/2015,1
771,1/28/2015,1
1925,1/28/2015,2
1961,1/28/2015,1
2028,1/28/2015,1
1420,1/28/2015,1
1819,1/28/2015,1
2458,1/28/2015,1
370,1/28/2015,2
844,1/28/2015,1
1800,1/28/2015,1
2612,1/28/2015,2
1946,1/28/2015,2
1133,1/28/2015,1
2336,1/28/2015,2
2351,1/28/2015,1
1638,1/28/2015,1
2611,1/28/2015,2
1598,1/28/2015,1
2565,1/28/2015,1
1810,1/28/2015,1
1216,1/28/2015,2
2404,1/28/2015,1
2944,1/28/2015,2
1556,1/28/2015,1
2307,1/28/2015,2
2995,1/28/2015,1
2447,1/28/2015,2
3617,1/28/2015,1
1535,1/28/2015,2
2489,1/28/2015,1
3462,1/28/2015,1
1563,1/28/2015,1
2350,1/28/2015,1
2900,1/28/2015,1
2280,1/28/2015,1
3499,1/28/2015,2
1835,1/28/2015,2
3125,1/28/2015,1
3362,1/28/2015,1
2592,1/28/2015,1
1805,1/28/2015,1
3136,1/28/2015,1
3398,1/28/2015,1
3382,1/28/2015,1
2203,1/28/2015,1
4359,1/28/2015,2
4055,1/28/2015,1
2692,1/28/2015,1
1973,1/28/2015,1
3134,1/28/2015,1
3383,1/28/2015,1
3349,1/28/2015,2
1937,1/28/2015,1
4408,1/28/2015,1
4330,1/28/2015,2
2942,1/28/2015,2
1914,1/28/2015,1
3129,1/28/2015,1
3447,1/28/2015,1
2981,1/28/2015,1
1986,1/28/2015,1
3942,1/28/2015,1
4391,1/28/2015,1
3535,1/28/2015,2
2084,1/28/2015,1
3070,1/28/2015,2
2979,1/28/2015,1
3249,1/28/2015,2
2556,1/28/2015,1
3823,1/28/2015,1
3065,1/28/2015,1
3335,1/28/2015,1
1614,1/28/2015,2
3193,1/28/2015,2
3016,1/28/2015,2
3267,1/28/2015,1
2269,1/28/2015,1
3329,1/28/2015,1
3734,1/28/2015,1
3035,1/28/2015,1
4290,1/28/2015,1
3427,1/28/2015,1
3698,1/28/2015,1
4318,1/28/2015,1
2671,1/28/2015,2
3527,1/28/2015,1
4001,1/28/2015,1
3303,1/28/2015,1
3413,1/28/2015,1
3961,1/28/2015,1
4252,1/28/2015,1
4303,1/28/2015,1
2756,1/28/2015,1
3604,1/28/2015,1
4320,1/28/2015,1
3921,1/28/2015,1
3109,1/28/2015,2
3636,1/28/2015,1
4384,1/28/2015,2
4250,1/28/2015,1
2724,1/28/2015,1
3797,1/28/2015,1
2820,1/28/2015,2
3889,1/28/2015,1
3039,1/28/2015,1
3838,1/28/2015,1
2943,1/28/2015,1
3735,1/28/2015,2
3175,1/28/2015,1
3903,1/28/2015,1
2984,1/28/2015,1
3718,1/28/2015,2
3207,1/28/2015,1
4389,1/28/2015,1
4254,1/28/2015,2
3785,1/28/2015,1
3341,1/28/2015,2
4346,1/28/2015,1
4190,1/28/2015,1
3768,1/28/2015,1
3422,1/28/2015,1
3899,1/28/2015,1
3981,1/28/2015,1
3992,1/28/2015,2
4045,1/28/2015,1
4020,1/28/2015,2
3579,1/28/2015,2
3747,1/28/2015,1
3813,1/28/2015,1
3959,1/29/2015,1
4137,1/29/2015,2
4132,1/29/2015,1
4228,1/29/2015,1
3836,1/29/2015,1
4333,1/29/2015,1
3899,1/29/2015,1
3845,1/29/2015,1
3910,1/29/2015,2
4255,1/29/2015,1
3921,1/29/2015,2
3341,1/29/2015,1
3806,1/29/2015,1
4369,1/29/2015,1
4049,1/29/2015,1
3886,1/29/2015,2
4093,1/29/2015,1
3923,1/29/2015,1
3853,1/29/2015,2
3322,1/29/2015,2
3736,1/29/2015,1
4183,1/29/2015,1
4153,1/29/2015,1
4147,1/29/2015,1
4261,1/29/2015,1
3912,1/29/2015,1
3953,1/29/2015,1
3660,1/29/2015,1
3572,1/29/2015,2
4001,1/29/2015,1
3217,1/29/2015,1
3086,1/29/2015,1
4291,1/29/2015,2
3880,1/29/2015,1
3303,1/29/2015,2
3192,1/29/2015,2
3938,1/29/2015,1
3984,1/29/2015,1
2999,1/29/2015,1
3043,1/29/2015,2
4225,1/29/2015,2
3444,1/29/2015,2
3503,1/29/2015,2
2807,1/29/2015,2
4006,1/29/2015,2
3933,1/29/2015,2
3014,1/29/2015,1
3477,1/29/2015,2
4227,1/29/2015,1
3644,1/29/2015,1
3603,1/29/2015,1
2322,1/29/2015,2
4070,1/29/2015,1
3934,1/29/2015,1
3349,1/29/2015,2
4313,1/29/2015,2
4244,1/29/2015,1
3112,1/29/2015,1
3614,1/29/2015,1
2388,1/29/2015,2
4170,1/29/2015,1
3148,1/29/2015,1
3364,1/29/2015,1
1516,1/29/2015,2
3206,1/29/2015,1
2937,1/29/2015,2
2878,1/29/2015,1
2605,1/29/2015,1
3068,1/29/2015,1
2929,1/29/2015,1
3467,1/29/2015,2
1705,1/29/2015,1
3091,1/29/2015,1
2876,1/29/2015,1
2817,1/29/2015,2
2486,1/29/2015,1
3061,1/29/2015,1
2866,1/29/2015,2
3599,1/29/2015,2
2084,1/29/2015,1
3723,1/29/2015,1
2719,1/29/2015,1
2767,1/29/2015,2
1935,1/29/2015,1
3027,1/29/2015,2
2829,1/29/2015,1
3632,1/29/2015,1
2109,1/29/2015,1
3406,1/29/2015,1
2483,1/29/2015,1
2753,1/29/2015,2
2186,1/29/2015,1
3161,1/29/2015,1
3333,1/29/2015,1
1810,1/29/2015,2
1984,1/29/2015,1
3459,1/29/2015,1
2601,1/29/2015,1
2567,1/29/2015,1
2122,1/29/2015,1
1664,1/29/2015,1
3297,1/29/2015,1
1860,1/29/2015,1
1807,1/29/2015,1
2438,1/29/2015,2
1883,1/29/2015,2
2517,1/29/2015,2
1854,1/29/2015,1
1698,1/29/2015,2
3166,1/29/2015,1
1642,1/29/2015,1
2318,1/29/2015,1
2555,1/29/2015,2
1565,1/29/2015,1
2267,1/29/2015,1
1703,1/29/2015,2
1396,1/29/2015,2
3165,1/29/2015,2
1760,1/29/2015,1
2341,1/29/2015,1
2938,1/29/2015,1
1540,1/29/2015,1
2360,1/29/2015,1
1671,1/29/2015,1
1532,1/29/2015,1
3247,1/29/2015,2
1427,1/29/2015,2
2416,1/29/2015,2
2921,1/29/2015,1
379,1/29/2015,2
1613,1/29/2015,1
1701,1/29/2015,1
1498,1/29/2015,1
2348,1/29/2015,2
2763,1/29/2015,2
2182,1/29/2015,2
2991,1/29/2015,1
393,1/29/2015,2
1792,1/29/2015,1
1620,1/29/2015,2
2068,1/29/2015,1
2397,1/29/2015,2
2782,1/29/2015,1
2173,1/29/2015,1
1785,1/29/2015,2
343,1/29/2015,2
1817,1/29/2015,1
1452,1/29/2015,1
2091,1/29/2015,1
2412,1/29/2015,1
2932,1/29/2015,2
2618,1/29/2015,2
1687,1/29/2015,1
36,1/29/2015,1
1667,1/29/2015,2
1384,1/29/2015,2
2457,1/29/2015,2
2144,1/29/2015,1
2431,1/29/2015,1
2477,1/29/2015,2
2102,1/29/2015,1
672,1/29/2015,2
1692,1/29/2015,1
967,1/29/2015,1
2327,1/29/2015,2
2180,1/29/2015,1
2446,1/29/2015,2
873,1/29/2015,1
2138,1/29/2015,1
604,1/29/2015,1
2081,1/29/2015,1
935,1/29/2015,1
2234,1/29/2015,2
2497,1/29/2015,2
1042,1/29/2015,1
778,1/29/2015,1
2153,1/29/2015,1
1429,1/29/2015,1
2056,1/29/2015,2
835,1/29/2015,1
2259,1/29/2015,1
2548,1/29/2015,1
910,1/29/2015,2
1182,1/29/2015,1
2155,1/29/2015,1
1458,1/29/2015,1
2124,1/29/2015,2
80,1/29/2015,1
2168,1/29/2015,2
2597,1/29/2015,1
810,1/29/2015,1
403,1/29/2015,1
1970,1/29/2015,1
1465,1/29/2015,1
2006,1/29/2015,1
50,1/29/2015,2
2827,1/29/2015,1
2579,1/29/2015,1
1160,1/29/2015,2
714,1/29/2015,1
1987,1/29/2015,1
1397,1/29/2015,1
377,1/29/2015,1
63,1/29/2015,1
2761,1/29/2015,1
2762,1/29/2015,2
1209,1/29/2015,1
176,1/29/2015,1
2004,1/29/2015,1
1390,1/29/2015,1
438,1/29/2015,1
165,1/29/2015,1
1055,1/29/2015,1
1912,1/29/2015,1
1091,1/29/2015,1
501,1/29/2015,1
2019,1/29/2015,1
1290,1/29/2015,1
470,1/29/2015,1
1761,1/29/2015,2
1053,1/29/2015,1
1254,1/29/2015,2
155,1/29/2015,1
1793,1/29/2015,1
817,1/29/2015,1
1272,1/29/2015,2
545,1/29/2015,1
1762,1/29/2015,1
728,1/29/2015,1
886,1/29/2015,1
574,1/29/2015,2
1612,1/29/2015,2
1519,1/29/2015,2
1679,1/29/2015,1
645,1/29/2015,1
1561,1/29/2015,1
228,1/29/2015,1
707,1/29/2015,1
459,1/29/2015,1
740,1/29/2015,1
1253,1/29/2015,1
907,1/29/2015,1
595,1/29/2015,1
1393,1/29/2015,1
219,1/29/2015,1
22,1/29/2015,2
509,1/29/2015,2
140,1/29/2015,1
115,1/29/2015,1
208,1/29/2015,2
338,1/29/2015,1
575,1/29/2015,1
160,1/29/2015,1
540,1/29/2015,2
781,1/29/2015,1
658,1/29/2015,1
130,1/29/2015,1
372,1/29/2015,1
720,1/29/2015,1
340,1/29/2015,2
119,1/29/2015,1
439,1/29/2015,1
1088,1/29/2015,1
283,1/29/2015,2
1106,1/29/2015,1
121,1/29/2015,2
1363,1/29/2015,1
281,1/29/2015,1
1181,1/29/2015,1
664,1/29/2015,1
751,1/29/2015,1
621,1/29/2015,1
694,1/29/2015,2
385,1/29/2015,2
396,1/29/2015,1
387,1/29/2015,1
171,1/30/2015,2
523,1/30/2015,1
804,1/30/2015,1
632,1/30/2015,2
450,1/30/2015,1
1195,1/30/2015,1
426,1/30/2015,1
355,1/30/2015,1
78,1/30/2015,2
123,1/30/2015,1
1072,1/30/2015,2
415,1/30/2015,2
365,1/30/2015,1
1206,1/30/2015,1
690,1/30/2015,1
487,1/30/2015,1
639,1/30/2015,1
73,1/30/2015,1
1279,1/30/2015,2
183,1/30/2015,1
116,1/30/2015,2
1363,1/30/2015,1
693,1/30/2015,2
696,1/30/2015,1
410,1/30/2015,1
1124,1/30/2015,2
754,1/30/2015,2
81,1/30/2015,2
882,1/30/2015,1
1381,1/30/2015,1
543,1/30/2015,2
117,1/30/2015,1
505,1/30/2015,2
1110,1/30/2015,2
772,1/30/2015,2
100,1/30/2015,1
865,1/30/2015,1
1349,1/30/2015,1
307,1/30/2015,1
160,1/30/2015,2
1248,1/30/2015,1
1392,1/30/2015,1
497,1/30/2015,1
832,1/30/2015,1
1052,1/30/2015,1
1281,1/30/2015,1
108,1/30/2015,2
721,1/30/2015,1
2482,1/30/2015,1
2463,1/30/2015,1
572,1/30/2015,1
849,1/30/2015,1
1318,1/30/2015,2
1299,1/30/2015,1
22,1/30/2015,2
819,1/30/2015,1
2618,1/30/2015,1
2496,1/30/2015,1
218,1/30/2015,1
1000,1/30/2015,1
1788,1/30/2015,1
988,1/30/2015,1
1311,1/30/2015,2
923,1/30/2015,1
2207,1/30/2015,2
2281,1/30/2015,1
1558,1/30/2015,1
1002,1/30/2015,1
2022,1/30/2015,1
745,1/30/2015,2
790,1/30/2015,1
864,1/30/2015,1
2284,1/30/2015,2
2864,1/30/2015,2
1633,1/30/2015,1
1987,1/30/2015,1
2905,1/30/2015,1
831,1/30/2015,1
857,1/30/2015,2
887,1/30/2015,2
1805,1/30/2015,1
2814,1/30/2015,1
1615,1/30/2015,1
1970,1/30/2015,1
4294,1/30/2015,1
95,1/30/2015,1
1643,1/30/2015,2
998,1/30/2015,2
2041,1/30/2015,1
2663,1/30/2015,1
1665,1/30/2015,2
1719,1/30/2015,1
4309,1/30/2015,2
420,1/30/2015,2
2780,1/30/2015,2
1030,1/30/2015,2
3452,1/30/2015,2
2645,1/30/2015,1
1797,1/30/2015,2
1851,1/30/2015,1
4326,1/30/2015,2
1992,1/30/2015,1
2612,1/30/2015,2
1155,1/30/2015,1
3352,1/30/2015,1
1759,1/30/2015,1
2201,1/30/2015,1
2955,1/30/2015,2
4043,1/30/2015,2
2399,1/30/2015,2
2262,1/30/2015,1
2759,1/30/2015,1
3209,1/30/2015,2
1609,1/30/2015,2
1933,1/30/2015,1
2557,1/30/2015,2
4024,1/30/2015,1
2560,1/30/2015,2
2312,1/30/2015,1
2568,1/30/2015,1
2950,1/30/2015,1
3300,1/30/2015,2
2469,1/30/2015,2
2540,1/30/2015,2
3943,1/30/2015,2
2674,1/30/2015,2
2347,1/30/2015,1
2625,1/30/2015,1
2843,1/30/2015,1
3046,1/30/2015,1
2658,1/30/2015,1
2438,1/30/2015,1
3792,1/30/2015,2
2624,1/30/2015,1
3197,1/30/2015,1
2157,1/30/2015,1
2875,1/30/2015,1
2996,1/30/2015,1
2808,1/30/2015,2
2472,1/30/2015,1
2852,1/30/2015,2
3610,1/30/2015,2
3115,1/30/2015,2
2302,1/30/2015,2
2877,1/30/2015,1
3064,1/30/2015,1
2908,1/30/2015,1
2321,1/30/2015,2
4020,1/30/2015,1
3053,1/30/2015,1
3916,1/30/2015,2
2359,1/30/2015,2
3888,1/30/2015,1
3281,1/30/2015,1
3301,1/30/2015,1
3391,1/30/2015,2
3822,1/30/2015,1
3142,1/30/2015,1
3983,1/30/2015,1
2100,1/30/2015,2
3754,1/30/2015,2
4150,1/30/2015,2
3880,1/30/2015,1
3576,1/30/2015,1
3745,1/30/2015,2
4103,1/30/2015,1
3969,1/30/2015,2
1423,1/30/2015,2
3937,1/30/2015,1
4367,1/30/2015,1
4052,1/30/2015,1
3710,1/30/2015,2
4023,1/30/2015,2
4039,1/30/2015,1
4016,1/30/2015,1
1430,1/30/2015,1
4155,1/30/2015,2
3718,1/30/2015,1
4116,1/30/2015,1
3140,1/30/2015,1
4198,1/30/2015,1
3796,1/30/2015,1
4151,1/30/2015,1
1466,1/30/2015,1
4380,1/30/2015,1
4189,1/30/2015,1
3766,1/30/2015,1
3306,1/30/2015,2
4319,1/30/2015,1
4371,1/30/2015,1
4369,1/30/2015,2
1657,1/30/2015,2
4242,1/30/2015,2
1700,1/30/2015,1
4408,1/30/2015,1
1566,1/30/2015,1
4110,1/30/2015,1
1632,1/30/2015,1
4076,1/30/2015,1
4206,1/30/2015,1
4161,1/30/2015,2
4004,1/30/2015,2
3895,1/30/2015,1
3597,1/30/2015,1
3570,1/30/2015,1
3697,1/30/2015,1
4297,1/30/2015,1
4397,1/30/2015,1
3994,2/2/2015,1
3882,2/2/2015,1
4198,2/2/2015,1
4161,2/2/2015,2
3652,2/2/2015,1
4407,2/2/2015,1
4334,2/2/2015,1
4399,2/2/2015,1
4075,2/2/2015,1
4018,2/2/2015,2
4180,2/2/2015,2
4074,2/2/2015,2
3647,2/2/2015,1
3771,2/2/2015,1
3583,2/2/2015,2
4299,2/2/2015,2
4111,2/2/2015,1
4167,2/2/2015,1
3880,2/2/2015,2
3910,2/2/2015,2
4179,2/2/2015,1
3878,2/2/2015,1
4101,2/2/2015,1
3729,2/2/2015,2
3107,2/2/2015,2
4168,2/2/2015,2
3705,2/2/2015,1
3874,2/2/2015,1
2852,2/2/2015,1
4053,2/2/2015,1
3130,2/2/2015,1
3831,2/2/2015,1
3122,2/2/2015,1
3214,2/2/2015,1
3430,2/2/2015,1
3876,2/2/2015,1
3086,2/2/2015,2
4078,2/2/2015,2
3097,2/2/2015,1
3997,2/2/2015,1
3090,2/2/2015,1
3199,2/2/2015,2
2751,2/2/2015,1
3308,2/2/2015,1
3311,2/2/2015,1
3946,2/2/2015,1
3048,2/2/2015,1
4072,2/2/2015,2
3509,2/2/2015,1
3114,2/2/2015,1
2744,2/2/2015,2
3272,2/2/2015,1
3254,2/2/2015,2
3310,2/2/2015,2
2929,2/2/2015,2
2834,2/2/2015,1
2256,2/2/2015,2
3046,2/2/2015,1
2351,2/2/2015,1
3706,2/2/2015,1
3520,2/2/2015,1
3460,2/2/2015,1
3165,2/2/2015,2
3427,2/2/2015,2
2052,2/2/2015,2
1759,2/2/2015,2
2576,2/2/2015,1
3576,2/2/2015,1
3488,2/2/2015,2
3378,2/2/2015,2
3233,2/2/2015,2
3395,2/2/2015,1
2071,2/2/2015,1
1592,2/2/2015,1
1683,2/2/2015,2
3559,2/2/2015,2
2075,2/2/2015,1
2767,2/2/2015,2
3365,2/2/2015,1
3302,2/2/2015,1
2205,2/2/2015,2
1796,2/2/2015,2
1540,2/2/2015,1
3459,2/2/2015,1
1809,2/2/2015,1
2778,2/2/2015,2
3515,2/2/2015,1
1591,2/2/2015,1
1669,2/2/2015,1
2095,2/2/2015,2
93,2/2/2015,2
2472,2/2/2015,1
1782,2/2/2015,1
2835,2/2/2015,2
2211,2/2/2015,2
1457,2/2/2015,1
1586,2/2/2015,2
2682,2/2/2015,2
511,2/2/2015,1
2487,2/2/2015,2
2352,2/2/2015,1
2499,2/2/2015,1
2497,2/2/2015,2
2093,2/2/2015,1
1418,2/2/2015,1
2863,2/2/2015,1
411,2/2/2015,1
2506,2/2/2015,1
2477,2/2/2015,1
2324,2/2/2015,1
2797,2/2/2015,1
1755,2/2/2015,1
1052,2/2/2015,1
2914,2/2/2015,1
429,2/2/2015,2
2540,2/2/2015,2
2282,2/2/2015,1
2124,2/2/2015,1
2715,2/2/2015,1
2259,2/2/2015,1
835,2/2/2015,1
2231,2/2/2015,1
686,2/2/2015,1
2555,2/2/2015,2
2584,2/2/2015,2
1742,2/2/2015,2
1426,2/2/2015,1
2300,2/2/2015,1
299,2/2/2015,1
2364,2/2/2015,1
1279,2/2/2015,2
2938,2/2/2015,1
2741,2/2/2015,2
495,2/2/2015,1
1475,2/2/2015,1
2525,2/2/2015,1
665,2/2/2015,1
2546,2/2/2015,1
1397,2/2/2015,1
2906,2/2/2015,2
1271,2/2/2015,1
95,2/2/2015,1
1776,2/2/2015,1
2666,2/2/2015,1
1205,2/2/2015,1
2431,2/2/2015,2
1365,2/2/2015,2
2704,2/2/2015,1
1182,2/2/2015,1
170,2/2/2015,2
793,2/2/2015,2
2668,2/2/2015,2
805,2/2/2015,1
2428,2/2/2015,1
1440,2/2/2015,1
2772,2/2/2015,1
1080,2/2/2015,1
195,2/2/2015,1
707,2/2/2015,1
1057,2/2/2015,2
973,2/2/2015,2
1060,2/2/2015,1
1022,2/2/2015,2
1604,2/2/2015,1
510,2/2/2015,2
152,2/2/2015,2
708,2/2/2015,1
1098,2/2/2015,1
544,2/2/2015,1
1160,2/2/2015,1
957,2/2/2015,1
1987,2/2/2015,1
67,2/2/2015,2
806,2/2/2015,1
1258,2/2/2015,2
1221,2/2/2015,1
42,2/2/2015,1
860,2/2/2015,2
322,2/2/2015,2
2055,2/2/2015,2
590,2/2/2015,1
813,2/2/2015,1
1021,2/2/2015,1
960,2/2/2015,1
1036,2/2/2015,1
720,2/2/2015,1
821,2/2/2015,1
106,2/2/2015,2
1317,2/2/2015,2
1013,2/2/2015,1
262,2/2/2015,2
142,2/2/2015,2
1385,2/2/2015,2
1363,2/2/2015,1
83,2/2/2015,1
224,2/2/2015,1
215,2/2/2015,1
1456,2/2/2015,1
130,2/2/2015,2
656,2/2/2015,2
300,2/2/2015,1
1381,2/2/2015,2
515,2/2/2015,1
1399,2/2/2015,1
534,2/2/2015,1
1206,2/2/2015,1
1238,2/2/2015,1
1188,2/2/2015,2
648,2/3/2015,1
126,2/3/2015,1
979,2/3/2015,1
524,2/3/2015,1
203,2/3/2015,2
766,2/3/2015,1
593,2/3/2015,1
1263,2/3/2015,2
350,2/3/2015,2
119,2/3/2015,2
1065,2/3/2015,1
356,2/3/2015,1
569,2/3/2015,1
298,2/3/2015,2
493,2/3/2015,1
1224,2/3/2015,1
250,2/3/2015,2
62,2/3/2015,1
1440,2/3/2015,1
259,2/3/2015,1
705,2/3/2015,1
113,2/3/2015,1
1258,2/3/2015,2
195,2/3/2015,1
114,2/3/2015,1
92,2/3/2015,1
1354,2/3/2015,1
6,2/3/2015,1
380,2/3/2015,2
1385,2/3/2015,2
1243,2/3/2015,1
202,2/3/2015,1
750,2/3/2015,2
28,2/3/2015,1
1397,2/3/2015,1
1109,2/3/2015,1
978,2/3/2015,1
1285,2/3/2015,2
1226,2/3/2015,1
227,2/3/2015,2
1067,2/3/2015,2
655,2/3/2015,1
1272,2/3/2015,1
1124,2/3/2015,1
873,2/3/2015,1
1270,2/3/2015,1
1058,2/3/2015,2
452,2/3/2015,1
950,2/3/2015,1
564,2/3/2015,1
1172,2/3/2015,1
1328,2/3/2015,2
769,2/3/2015,1
1051,2/3/2015,1
908,2/3/2015,1
577,2/3/2015,2
1401,2/3/2015,1
528,2/3/2015,1
672,2/3/2015,1
2445,2/3/2015,1
1205,2/3/2015,1
1151,2/3/2015,1
1779,2/3/2015,1
1706,2/3/2015,1
1267,2/3/2015,1
353,2/3/2015,1
472,2/3/2015,1
2364,2/3/2015,1
1316,2/3/2015,1
866,2/3/2015,2
1811,2/3/2015,2
1717,2/3/2015,1
1201,2/3/2015,1
821,2/3/2015,2
468,2/3/2015,1
2264,2/3/2015,1
2650,2/3/2015,1
968,2/3/2015,1
1644,2/3/2015,1
1474,2/3/2015,2
1584,2/3/2015,1
962,2/3/2015,2
554,2/3/2015,1
2832,2/3/2015,2
2484,2/3/2015,2
2153,2/3/2015,2
2729,2/3/2015,1
2210,2/3/2015,2
1552,2/3/2015,1
898,2/3/2015,1
236,2/3/2015,2
2846,2/3/2015,2
2541,2/3/2015,2
2855,2/3/2015,2
2647,2/3/2015,1
2492,2/3/2015,1
1788,2/3/2015,1
1389,2/3/2015,1
1565,2/3/2015,1
2763,2/3/2015,1
2273,2/3/2015,1
2555,2/3/2015,1
2612,2/3/2015,2
2517,2/3/2015,1
1718,2/3/2015,1
1130,2/3/2015,1
1640,2/3/2015,2
2696,2/3/2015,2
2241,2/3/2015,1
2370,2/3/2015,1
2211,2/3/2015,1
2592,2/3/2015,1
2237,2/3/2015,1
1164,2/3/2015,1
1933,2/3/2015,2
1828,2/3/2015,1
1680,2/3/2015,2
3389,2/3/2015,1
2180,2/3/2015,1
2649,2/3/2015,1
2052,2/3/2015,1
2493,2/3/2015,1
1940,2/3/2015,1
1645,2/3/2015,1
1705,2/3/2015,2
3840,2/3/2015,1
3483,2/3/2015,1
3296,2/3/2015,1
1935,2/3/2015,1
2536,2/3/2015,2
2419,2/3/2015,1
1659,2/3/2015,1
1907,2/3/2015,1
4361,2/3/2015,1
3498,2/3/2015,1
4064,2/3/2015,2
1937,2/3/2015,1
2268,2/3/2015,1
2919,2/3/2015,1
3050,2/3/2015,1
1939,2/3/2015,1
4210,2/3/2015,1
3398,2/3/2015,2
3846,2/3/2015,1
2439,2/3/2015,1
2391,2/3/2015,1
2976,2/3/2015,2
3164,2/3/2015,1
2107,2/3/2015,2
2457,2/3/2015,2
3315,2/3/2015,1
3896,2/3/2015,1
2971,2/3/2015,1
2032,2/3/2015,1
3455,2/3/2015,1
3382,2/3/2015,1
3547,2/3/2015,1
1457,2/3/2015,1
4001,2/3/2015,1
4339,2/3/2015,1
2841,2/3/2015,2
1530,2/3/2015,1
3462,2/3/2015,1
3414,2/3/2015,1
3452,2/3/2015,1
2861,2/3/2015,1
3933,2/3/2015,2
4364,2/3/2015,1
